establecimiento_id,establecimiento_nombre,localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,codent,origen_financiamiento,tipologia_id,tipologia_sigla,tipologia_nombre,cp,domicilio,sitio_web
50660772173619,CENTRO DE SALUD VAQUEROS,66077020000,VAQUEROS,66,SALTA,77,LA CALDERA,20,0.0,Provincial,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,4425,Avda. San Martin s/n Vaqueros,
50140142133201,CENTRO DE SALUD N° 63 - BARRIO PARQUE REPUBLICA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,Namuncurá esq. Rosas,
50140142133203,CENTRO DE SALUD N° 3 - BARRIO LOS PINOS,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,LOS NOGALES 186,
51180072239539,SALA APS BELLA VISTA,18007010000,BELLA VISTA,18,CORRIENTES,7,BELLA VISTA,10,0.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,3432,Barrio Karlen,
10500072458766,HOSPITAL MILITAR REGIONAL.-,50007010007,7A. SECCION,50,MENDOZA,7,CAPITAL,10,7.0,FFAA/Seguridad,10,ESCIG,Alto riesgo con terapia intensiva,5500,AVENIDA BOULOGNE SUR MER 1700,www.sanidad.mil.ar
52260072329363,CONSULTORIOS 25 DE MAYO,26007020000,PUERTO MADRYN,26,CHUBUT,7,BIEDMA,20,0.0,Privado,52,ESSIT,Otros,9120,25 de Mayo 1254,
50540772265174,C.I.C. RUIZ DE MONTOYA,54077070000,RUIZ DE MONTOYA,54,MISIONES,77,LIBERTADOR GRL. SAN MARTÍN,70,0.0,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,3334,Ruta 7 s/n,
50500072158768,DIRECCION DE ATENCION ADULTOS MAYORES.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Provincial,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,PATRICIAS MENDOCINAS 973,www.salud.mendoza.gov.ar
50500702258617,CENTRO DE SALUD MUNICIPAL 310 LOS ALAMOS.-,50070050000,FRAY LUIS BELTRAN,50,MENDOZA,70,MAIPÚ,50,0.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5531,"Sarmiento s/n, 100 mts al este de San Martín",www.maipu.gov.ar
10501052158736,HOSPITAL TEODORO J. SCHESTAKOW.-,50105210,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),50,MENDOZA,105,SAN RAFAEL,210,3.0,Provincial,10,ESCIG,Alto riesgo con terapia intensiva,5600,COMANDANTE TORRES 150,www.hospitalschestakow.gov.ar
50860632192745,UPITA BARRIO ELISEO FRINGES,86063040000,FRIAS,86,SANTIAGO DEL ESTERO,63,CHOYA,40,0.0,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4230,FRIAS,www.msaludsgo.gov.ar
50540632265160,C.I.C. PUERTO LIBERTAD,54063000021,PUERTO LIBERTAD,54,MISIONES,63,IGUAZÚ,0,0.0,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,3370,Calle Brasil esquina Avda. Andrés Guacurarí,
51780142383216,LABORATORIO DE ANALISIS CLINICOS - CAISUTTI,78014010000,CALETA OLIVIA,78,SANTA CRUZ,14,DESEADO,10,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,9011,HIPOLITO IRIGOYEN 2037,
51780142383217,CENTRO DE ESTUDIOS MEDICOS,78014010000,CALETA OLIVIA,78,SANTA CRUZ,14,DESEADO,10,0.0,Privado,51,ESSID,Diagnostico por Imágenes,9011,Hipolito Irigiyen N° 2254,
15140142333000,RESIDENCIA GERIATRICA PRIVADA LAS ORQUIDEAS,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0.0,Privado,15,ESCIETE,Bajo riesgo con internación simple,5000,Liqueno 950,
50860352292837,CAPS DE LA DIRECCION DE DESARROLLO MUNICIPALIDAD - LA BANDA,86035090000,LA BANDA,86,SANTIAGO DEL ESTERO,35,BANDA,90,0.0,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4300,Avellaneda 362,www.labanda.gob.ar
50860352292838,SALA DE PRIMEROS AUXILIOS LA BOCATOMA,86035100000,LA DARSENA,86,SANTIAGO DEL ESTERO,35,BANDA,100,0.0,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4317,5 KM AL OESTE DE LA DÁRSENA - DPTO BANDA,www.labanda.gob.ar
50141472333062,ATERYM ALTA GRACIA PRIVADO,14147010000,ALTA GRACIA,14,CÓRDOBA,147,SANTA MARÍA,10,0.0,Privado,52,ESSIT,Centro de Diálisis,5186,Brasil 151,
50141612333091,CENTRO PRIVADO DE APOYO A LA INTEGRACION ESCOLAR ABACO INTERDISCIPLINA SRL,14161150000,RIO TERCERO,14,CÓRDOBA,161,TERCERO ARRIBA,150,0.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5850,ESPERANZA 1270,
50101122224436,CAPS MUNICIPAL NATATORIO MUNICIPAL,10112040005,SANTA ROSA,10,CATAMARCA,112,VALLE VIEJO,40,5.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,4707,Avda. Coronel Felipe Varela s/n,
50141612333093,CENTRO PRIVADO DE MICROCIRUGIA OCULAR,14161150000,RIO TERCERO,14,CÓRDOBA,161,TERCERO ARRIBA,150,0.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5850,LUIS AMAYA 10,
50141612333094,CAI-CENTRO PRIVADO EDUCATIVO TERAPEUTICO CON INTEGRACION ESCOLAR,14161150000,RIO TERCERO,14,CÓRDOBA,161,TERCERO ARRIBA,150,0.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5850,GENERAL PAZ 370,
50180212339527,POLICONSULTORIO MEDICE,18021020000,CORRIENTES,18,CORRIENTES,21,CAPITAL,20,0.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,3400,San Lorenzo 1480,
52180702339528,CENTRO PREVENTIVO ASISTENCIAL EN DROGADEPENDENCIA VOLVER,18070020000,GOYA,18,CORRIENTES,70,GOYA,20,0.0,Privado,52,ESSIT,Centro de salud mental,3450,Juan E. Martinez 239,
50180212339529,CLINICA DE CIRUGIA PLASTICA CORRIENTES,18021020000,CORRIENTES,18,CORRIENTES,21,CAPITAL,20,0.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,3400,Junin 1712,
53140632333107,SERVICIO DE ATENCION DOMICILIARIA URGENCIAS MEDICAS 911 - MARCOS JUAREZ,14063180000,MARCOS JUAREZ,14,CÓRDOBA,63,MARCOS JUÁREZ,180,0.0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,2580,Belgrano 1283,
50140632333110,CENTRO INTERDISCIPLINARIO DE REHABILITACION RAICES,14063180000,MARCOS JUAREZ,14,CÓRDOBA,63,MARCOS JUÁREZ,180,0.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,2580,TUCUMAN 556,
50140632333111,CENTRO  DE LA VISION DR. MAGNETTO S.R.L,14063180000,MARCOS JUAREZ,14,CÓRDOBA,63,MARCOS JUÁREZ,180,0.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,2580,HIPOLITO YRIGOYEN 790,
53140352333138,SERVICIO DE EMERGENCIAS EMERGHR 35,14035040000,HUINCA RENANCO,14,CÓRDOBA,35,GENERAL ROCA,40,0.0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,6270,Córdoba 172,
50501052258602,C.A.P.S. 354 CENTRO MUNICIPAL LA LLAVE SUR.-,50105000056,LA LLAVE SUR,50,MENDOZA,105,SAN RAFAEL,0,0.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5600,SANTIBAÑEZ S/N,www.sanrafael.gov.ar
50421052153762,CENTRO DE INTEGRACION COMUNITARIO,42105030000,GENERAL PICO,42,LA PAMPA,105,MARACÓ,30,0.0,Provincial,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,6360,CALLE 329 NUMERO 134,
50500702258627,CENTRO DE SALUD MUNICIPAL 356 PICCIONE.-,50070060001,COQUIMBITO,50,MENDOZA,70,MAIPÚ,60,1.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5513,Bº piccione  M -C / C -7 (Union Vecinal),www.maipu.gov.ar
50500702258628,CENTRO DE SALUD MUNICIPAL 357 TITARELLI.-,50070090000,SAN ROQUE,50,MENDOZA,70,MAIPÚ,90,0.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5587,Titarelli6480 frente escuela Titarelli,www.maipu.gov.ar
52500072358682,CHAVEZ NEUROLOGIA.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Privado,52,ESSIT,Otros,5500,REMEDIOS ESCALADA DE SAN MARTÍN 2117,
50500702158733,C.A.P.S. 052 GENERAL ORTEGA.-,50070000014,GENERAL ORTEGA,50,MENDOZA,70,MAIPÚ,0,0.0,Provincial,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5515,JULIO ARGENTINO ROCA 3910,www.salud.mendoza.gov.ar
50860142192760,PUESTO SANITARIO FISCO CHICO (CAMPO GALLO),86014010000,CAMPO GALLO,86,SANTIAGO DEL ESTERO,14,ALBERDI,10,0.0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),3747,FISCO CHICO - CAMPO GALLO,www.msaludsgo.gov.ar
50861332192787,PUESTO SANITARIO EL NARANJITO (HOSP NUEVA ESPERANZA),86133030000,NUEVA ESPERANZA,86,SANTIAGO DEL ESTERO,133,PELLEGRINI,30,0.0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),4197,EL NARANJITO - DPTO. PELLEGRINI,www.msaludsgo.gov.ar
50460772155280,CAPS BELLA VISTA,46077010000,VILLA CASTELLI,46,LA RIOJA,77,GENERAL LAMADRID,10,0.0,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,5355,Ruta Nacional 26 - Hipolito Irigoyen s/n,
15140142332989,RESIDENCIA GERIATRICA PRIVADA BELEN I,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0.0,Privado,15,ESCIETE,Bajo riesgo con internación simple,5000,FRAY LEON TORRES 610,
15140142333024,RESIDENCIA GERIATRICA PRIVADA CURIE,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0.0,Privado,15,ESCIETE,Bajo riesgo con internación simple,5000,Alejandro Aguado 660,
50020012217482,CESAC Nº 35,2004010001,BARRACAS,2,CABA,4,COMUNA 4,10,1.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1437,Osvaldo Cruz 3600,www.buenosaires.gob.ar/salud/centro-de-salud-barracas-6
50141612333089,INISED - CENTRO DE REHABILITACION E INTEGRACION ESCOLAR,14161110000,OLIVA,14,CÓRDOBA,161,TERCERO ARRIBA,110,0.0,Privado,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,5980,RIVADAVIA 691,
50380072150473,PUESTO QUICHAGUA (20),38007050000,COCHINOCA,38,JUJUY,7,COCHINOCA,50,0.0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),4641,Quichagua,
50700212177469,POSTA SOROCAYENSE,70021010,BARREAL  - VILLA PITUIL,70,SAN JUAN,21,CALINGASTA,10,,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,5405,Av Presidente Roca S/Nº. Sorocayense (Rutas 406 y 412),
50068052206695,CENTRO DE ATENCION PRIMARIA DE LA SALUD BELGRANO,6805010003,DON TORCUATO ESTE,6,BUENOS AIRES,805,TIGRE,10,3.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1611,General Belgrano 1661,
52140212333171,SUA S.R.L UNIDAD RENAL JESUS MARIA,14021140000,JESUS MARIA,14,CÓRDOBA,21,COLÓN,140,0.0,Privado,52,ESSIT,Centro de Diálisis,5220,Calle Aníbal Viale 815,
50820282986261,CIC VILLA CONTITUCION DR RAMON CARRILLO,82028230000,VILLA CONSTITUCION,82,SANTA FE,28,CONSTITUCIÓN,230,0.0,Mixta,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,2919,Almafuerte y Calle pública nº 3,
13700842377471,HOGAR CON CENTRO DE DIA DE HUARPES S.R.L.,70084010000,RIVADAVIA,70,SAN JUAN,84,RIVADAVIA,10,0.0,Privado,13,ESCIESM,Bajo riesgo con internación simple,5400,BARRIO NATANIA XV MZNA 1 CASAS 17 Y 18,
50140142133202,CENTRO DE SALUD N° 62 - VILLA CORNU,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,LLANQUEN 9400,
51500072158769,CASA DE LA SALUD DE LA MUJER.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Provincial,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,SAN JUAN 504,www.salud.mendoza.gov.ar
50500072158771,PR.I.S.YS.-,50007010009,9A. SECCION,50,MENDOZA,7,CAPITAL,10,9.0,Provincial,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,PARQUE GENERAL SAN MARTÍN - ESCUELA HOGAR EVA PERÓN,www.salud.mendoza.gov.ar
50500492458772,COMPAÑIA CAZADORES DE MONTAÑA 8 TTE. 1RO. IBAÑEZ.-,50049090000,PUENTE DEL INCA,50,MENDOZA,49,LAS HERAS,90,0.0,FFAA/Seguridad,50,ESSDIT,Con guardia permanente,5555,RUTA NACIONAL 7 KM. 183,www.cacazm8.ejercito.mil.ar
50500072458773,COMPLEJO PENITENCIARIO I BOULOGNE SUR MER.-,50007010007,7A. SECCION,50,MENDOZA,7,CAPITAL,10,7.0,Servicio Penitenciario Provincial,50,ESSDIT,Con guardia permanente,5500,AVENIDA BOULOGNE SUR MER 1890,www.mingobierno.mendoza.gov.ar
50500142258775,C.I.C. 919 BARRIO S.O.E.M.G.A.-,50014030000,GENERAL ALVEAR,50,MENDOZA,14,GENERAL ALVEAR,30,0.0,Provincial,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5620,CALLE 5 ESQUINA MENDOZA,www.salud.mendoza.gov.ar
50420982153761,ESTABLECIMIENTO CARRO QUEMADO,42098010000,CARRO QUEMADO,42,LA PAMPA,98,LOVENTUÉ,10,0.0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),6319,SIN NOMBRE SIN NUMERO,
50501052258616,C.A.P.S. 539 CENTRO MUNICIPAL SANTA LUCIA.-,50105230000,VILLA ATUEL,50,MENDOZA,105,SAN RAFAEL,230,0.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5622,PARAJE COLONIA LOPEZ,www.sanrafael.gov.ar
51540772365036,LABORATORIO DE ANALISIS CLINICOS BRIGGILER AMANDA B. DE,54077010000,CAPIOVI,54,MISIONES,77,LIBERTADOR GRL. SAN MARTÍN,10,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3332,Ba. 3 de Abril Ceibo Nº G3,
50500072358671,CENTROVISION MENDOZA.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,14,ESCIE,Mediano riesgo con internación con cuidados especiales,5500,AV. BARTOLOMÉ MITRE 540,www.centrovision-mza.com.ar
51540632365107,LABORATORIO DE ANALISIS CLINICOS SHLUFMAN MARIO RAUL,54063010000,ESPERANZA,54,MISIONES,63,IGUAZÚ,10,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3378,Formosa 68,
51540842365123,LABORATORIO DE ANALISIS CLINICOS DOMECQ MATILDE ELENA,54084030000,MONTECARLO,54,MISIONES,84,MONTECARLO,30,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3384,Chacabuco 80,
50500702258730,CENTRO DE SALUD MUNICIPAL 364 EL PEDREGAL,50070050000,FRAY LUIS BELTRAN,50,MENDOZA,70,MAIPÚ,50,0.0,Municipal,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),5531,Calle necochea y lateral acceso este,www.maipu.gov.ar
50860562192770,PUESTO SANITARIO HUIÑAJ POZO (SAN JOSE DE BOQUERON),86056110,COPO VIEJO,86,SANTIAGO DEL ESTERO,56,COPO,110,,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),4189,HUIÑAJ POZO - DPTO. COPO,www.msaludsgo.gov.ar
15140142333008,RESIDENCIA GERIATRICA PRIVADA EL HOGAR DE LUISA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0.0,Privado,15,ESCIETE,Bajo riesgo con internación simple,5000,FAUSTINO ALLENDE 1067,
50861472292826,SALA DE 1ROS AUXILIOS EVA PERON BARRIO SAN MARTIN - TERMAS DE RIO HONDO,86147130000,TERMAS DE RIO HONDO,86,SANTIAGO DEL ESTERO,147,RÍO HONDO,130,0.0,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4220,ABSALON ROJAS Y AVELLANEDA - BARRIO SAN MARTIN,www.termasderiohondo.gob.ar
50860282192836,PUESTO SANITARIO PASO GRANDE,86028040000,LUGONES,86,SANTIAGO DEL ESTERO,28,AVELLANEDA,40,0.0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),4326,RUTA 34 KM 16 AL ESTE DE LUGONES - DPTO AVELLANEDA,www.msaludsgo.gov.ar
50860492192849,UNIDAD 35 INSTITUTO PENAL FEDERAL COLONIA PINTO,86049110000,SANTIAGO DEL ESTERO,86,SANTIAGO DEL ESTERO,49,CAPITAL,110,0.0,Servicio Penitenciario Federal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4200,RUTA 1 COLONIA PINTO - CAPITAL,www.spf.gob.ar
50860632292850,SALA DE PRIMEROS AUXILIOS MUNICIPAL BARRIO ALMIRANTE BROWN DE FRIAS,86063040000,FRIAS,86,SANTIAGO DEL ESTERO,63,CHOYA,40,0.0,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4230,HERMANA LINA Y RIOJA BARRIO ALTE BROWN - FRIAS - DPTO CHOYA,www.facebook.com/municipalidad.friasok/
50860632292851,SALA DE PRIMEROS AUXILIOS MUNICIPAL BARRIO LAS VIOLETAS DE FRIAS,86063040000,FRIAS,86,SANTIAGO DEL ESTERO,63,CHOYA,40,0.0,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4230,RUTA 157 BARRIO LAS VIOLETAS - FRIAS - CHOYA,www.facebook.com/municipalidad.friasok/
50141052333040,CENTRO TERAPEUTICO INTEGRAL PRIVADO HUELPI CON INTEGRACION ESCOLAR,14105190000,MONTECRISTO,14,CÓRDOBA,105,RÍO PRIMERO,190,0.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5125,BELGRANO 123,
50460142155281,MINISTERIO DE DESARROLLO SOCIAL,46014010000,LA RIOJA,46,LA RIOJA,14,CAPITAL,10,0.0,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,5300,Av. Leandro N. Alem y Tajamar,
50141472333064,MARIA VICTORIA CENTRO DE AUDICION LENGUAJE Y SALUD MENTAL,14147010000,ALTA GRACIA,14,CÓRDOBA,147,SANTA MARÍA,10,0.0,Privado,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,5186,CARIGNANI 199,
52141612333095,C.E.R.H. RIO III PRIVADO SRL,14161150000,RIO TERCERO,14,CÓRDOBA,161,TERCERO ARRIBA,150,0.0,Privado,52,ESSIT,Centro de Diálisis,5850,Garibaldi 369,
53140352333139,SERVICIO DE TRASLADO SOCIAL DE LA COOP. DE SS. PUBLICOS DEL CAMPILLO LTDA.,14035010000,DEL CAMPILLO,14,CÓRDOBA,35,GENERAL ROCA,10,0.0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,6271,Daniel Morra 483,
53140352333140,SERVICIO DE TRASLADO SOC. DE LA COOP. DE SS. PUBLICOS Y SOCIALES SERRANO LTDA.,14035010000,DEL CAMPILLO,14,CÓRDOBA,35,GENERAL ROCA,10,0.0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,6271,Av. Oostendorp 99,
53140282333143,SERVICIO DE INTERNACION DOMICILIARIA GLOBAL CARE,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0.0,Privado,53,ESCL,Internación Domiciliaria,5000,San Jerónimo 275 Piso 7 Of. 4,
50380492150470,PUESTO COYAGUAYMA (20),38049040000,RINCONADA,38,JUJUY,49,RINCONADA,40,0.0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),4643,Coyaguayma,
10140912333144,SANATORIO PRIVADO SAN PATRICIO,14091250000,VILLA CARLOS PAZ,14,CÓRDOBA,91,PUNILLA,250,0.0,Privado,10,ESCIG,Mediano riesgo con internación con cuidados especiales,5152,FLORENCIO SANCHEZ 25,
50221402326674,CENTRO DE KINESIOLOGIA ESTETICA Y COSMETOLOGIA,22140010000,BARRANQUERAS,22,CHACO,140,SAN FERNANDO,10,0.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,3503,Avenida 9 de julio 4480,
53221402326680,"SERVICIO DE HEMOTERAPIA, BANCO DE SANGRE Y CONSULTORIO MEDICO",22140060000,RESISTENCIA,22,CHACO,140,SAN FERNANDO,60,0.0,Privado,53,ESCL,Bancos de Sangre,3500,SAAVEDRA 269,
15068612306675,GERIATRICO CASA GRANDE,6861010004,LA LUCILA,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,4.0,Privado,15,ESCIETE,Bajo riesgo con internación simple,1636,Domingo de Acassuso 985,
50421332353763,CONSULTORIO MEDICO ALFREDO ETCHART,42133020000,ALTA ITALIA,42,LA PAMPA,133,REALICÓ,20,0.0,Privado,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,6365,ARISTOBULO DEL VALLE 370,
50500072358669,INSTITUTO SANTA LUCIA CENTRO DE CIRUGIA OCULAR.-,50007010005,5A. SECCION,50,MENDOZA,7,CAPITAL,10,5.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AVENIDA VILLANUEVA ARÍSTIDES 153,
15500982358695,HOSTAL DE LOS ABUELOS HOGAR GERIATRICO.-,50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2.0,Privado,15,ESCIETE,Bajo riesgo con internación simple,5570,SAN LORENZO 408.-,
15500982358696,LA CASITA DE LOS ABUELOS HOGAR GERIATRICO.-,50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2.0,Privado,15,ESCIETE,Bajo riesgo con internación simple,5570,GUTIÉRREZ 51,
50940142195098,CAPS Nº 7,94014020000,USHUAIA,94,TIERRA DEL FUEGO,14,USHUAIA,20,0.0,Provincial,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,9410,LEANDRO N. ALEM Nº 2008,
51620422770402,LABORATORIO DE ANALISIS CLINICOS NIVEL II DE MEDIANO RIESGO GISBERT,62042400000,CIPOLLETTI,62,RÍO NEGRO,42,GENERAL ROCA,400,0.0,Obra social,51,ESSID,Laboratorio de Análisis Clínicos,8324,MIGUEL MUÑOZ 637,
50860702192761,PUESTO SANITARIO NUEVA COLONIA (LA BOTA) (BANDERA BAJADA),86070010000,BANDERA BAJADA,86,SANTIAGO DEL ESTERO,70,FIGUEROA,10,0.0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),4233,LA BOTA - BANDERA BAJADA,www.msaludsgo.gov.ar
50860772192765,PUESTO SANITARIO LOS POCITOS,86077010000,AÑATUYA,86,SANTIAGO DEL ESTERO,77,GENERAL TABOADA,10,0.0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),3760,LOS POCITOS - AÑATUYA,www.msaludsgo.gov.ar
50580352167230,CENTRO DE SALUD ALMAFUERTE,58035070000,NEUQUEN,58,NEUQUÉN,35,CONFLUENCIA,70,0.0,Provincial,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,8300,"Gervasoni s/n, Lote 1, Manzana 6, Toma Esfuerzo",
50540492165158,C.A.P.S. PARAJE KM 130 (SAN ANTONIO),54049050000,SAN ANTONIO,54,MISIONES,49,GENERAL MANUEL BELGRANO,50,0.0,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,3366,Pje Km 130. Ruta Nac.101- Km 40,
15140142332988,RESIDENCIA GERIATRICA PRIVADA CASA BLANCA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0.0,Privado,15,ESCIETE,Bajo riesgo con internación simple,5000,CHAMICO ESQ. LABORDE,
50860702192852,ESCUELA Nº 929 DE TUSCA POZO (HOSP EL BOBADAL),86070100000,VILLA FIGUEROA,86,SANTIAGO DEL ESTERO,70,FIGUEROA,100,0.0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),4353,RUTA PCIAL 2 A 25 KM DE VILLA FIGUEROA - DPTO FIGUEROA,www.msaludsgo.gov.ar
50860772292853,PUESTO SANITARIO MUNICIPAL Nº 7 BARRIO JUAN XXIII,86077010000,AÑATUYA,86,SANTIAGO DEL ESTERO,77,GENERAL TABOADA,10,0.0,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,3760,PJE SCHIAFFI S/N entre BASLA Y GOBERNADOR BARRAZA - AÑATUYA - DPTO TABOADA,www.msaludsgo.gov.ar
50180072139525,CAPS BARRIO NORTE,18007010000,BELLA VISTA,18,CORRIENTES,7,BELLA VISTA,10,0.0,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,3432,SALTA Y ALVEAR,
15141822333036,GERIATRICO PRIVADO LA COLMENA,14182060000,BELL VILLE,14,CÓRDOBA,182,UNIÓN,60,0.0,Privado,15,ESCIETE,Bajo riesgo con internación simple,2550,BOULEVARD ASCASUBI 835,
50141472333066,CRECER - CENTRO DE INTEGRACION DEL DISCAPACITADO,14147010000,ALTA GRACIA,14,CÓRDOBA,147,SANTA MARÍA,10,0.0,Privado,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,5186,PTE. ARTURO ILLIA 541,
15901192396896,GERIATRICO CASA DEL SOL,90119030002,YERBA BUENA - MARCOS PAZ,90,TUCUMÁN,119,YERBA BUENA,30,2.0,Privado,15,ESCIETE,Bajo riesgo con internación simple,4107,VENEZUELA ESQUINA LOS CEIBOS,
51141402333074,C.E.P.E.R - SAN FRANCISCO S.R.L - UNIDAD RENAL LAS VARILLAS,14140270000,LAS VARILLAS,14,CÓRDOBA,140,SAN JUSTO,270,0.0,Privado,52,ESSIT,Centro de Diálisis,5940,Pellegrini 145,
53141192333087,SERVICIO DE TRASLADO SOCIAL DE LA COOPERATIVA LUQUE LIMITADA,14119120000,LUQUE,14,CÓRDOBA,119,RÍO SEGUNDO,120,0.0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5967,San Martín 229,
